Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:27:59,02-12-2025 11:27:59,0.310s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:27:59,02-12-2025 11:28:03,3.615s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:28:03,02-12-2025 11:28:03,0.010s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:28:03,02-12-2025 11:28:03,0.000s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:28:03,02-12-2025 11:28:03,0.002s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:28:03,02-12-2025 11:28:03,0.298s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase9,Chrome 142.0.7444.176,,,02-12-2025 11:28:03,02-12-2025 11:28:09,6.078s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:28:03,02-12-2025 11:28:05,1.294s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:28:05,02-12-2025 11:28:05,0.924s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:28:05,02-12-2025 11:28:06,0.315s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:28:06,02-12-2025 11:28:09,3.320s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:28:09,02-12-2025 11:28:09,0.007s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:28:09,02-12-2025 11:28:09,0.002s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:28:09,02-12-2025 11:28:09,0.001s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:28:09,02-12-2025 11:28:09,0.200s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase10,Chrome 142.0.7444.176,,,02-12-2025 11:28:09,02-12-2025 11:28:16,6.337s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:28:09,02-12-2025 11:28:11,1.492s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:28:11,02-12-2025 11:28:12,0.880s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:28:12,02-12-2025 11:28:12,0.308s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:28:12,02-12-2025 11:28:15,3.433s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:28:15,02-12-2025 11:28:15,0.010s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:28:15,02-12-2025 11:28:15,0.000s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:28:15,02-12-2025 11:28:15,0.000s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:28:15,02-12-2025 11:28:16,0.202s,PASSED
