Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:29:56,02-12-2025 11:29:57,0.821s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:29:57,02-12-2025 11:29:57,0.331s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:29:57,02-12-2025 11:30:00,3.224s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:30:00,02-12-2025 11:30:00,0.008s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:30:00,02-12-2025 11:30:00,0.001s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:30:00,02-12-2025 11:30:00,0.001s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:30:00,02-12-2025 11:30:01,0.202s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase19,Chrome 142.0.7444.176,,,02-12-2025 11:30:01,02-12-2025 11:30:07,6.070s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:30:01,02-12-2025 11:30:02,1.328s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:30:02,02-12-2025 11:30:03,0.870s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:30:03,02-12-2025 11:30:03,0.341s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:30:03,02-12-2025 11:30:07,3.348s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:30:07,02-12-2025 11:30:07,0.011s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:30:07,02-12-2025 11:30:07,0.001s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:30:07,02-12-2025 11:30:07,0.000s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:30:07,02-12-2025 11:30:07,0.141s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase20,Chrome 142.0.7444.176,,,02-12-2025 11:30:07,02-12-2025 11:30:13,6.008s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:30:07,02-12-2025 11:30:08,1.333s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:30:08,02-12-2025 11:30:09,0.807s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:30:09,02-12-2025 11:30:09,0.321s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:30:09,02-12-2025 11:30:13,3.270s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:30:13,02-12-2025 11:30:13,0.013s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:30:13,02-12-2025 11:30:13,0.001s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:30:13,02-12-2025 11:30:13,0.001s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:30:13,02-12-2025 11:30:13,0.247s,PASSED
