Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:17:42,02-12-2025 11:17:42,0.155s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase9,Chrome 142.0.7444.176,,,02-12-2025 11:17:42,02-12-2025 11:17:49,6.317s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:17:42,02-12-2025 11:17:44,1.214s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:17:44,02-12-2025 11:17:44,0.825s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:17:44,02-12-2025 11:17:45,0.388s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:17:45,02-12-2025 11:17:48,3.714s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:17:48,02-12-2025 11:17:48,0.013s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:17:48,02-12-2025 11:17:48,0.001s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:17:48,02-12-2025 11:17:48,0.000s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:17:48,02-12-2025 11:17:49,0.153s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase10,Chrome 142.0.7444.176,,,02-12-2025 11:17:49,02-12-2025 11:17:55,5.873s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:17:49,02-12-2025 11:17:50,1.218s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:17:50,02-12-2025 11:17:51,0.846s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:17:51,02-12-2025 11:17:51,0.425s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:17:51,02-12-2025 11:17:54,3.193s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:17:54,02-12-2025 11:17:54,0.016s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:17:54,02-12-2025 11:17:54,0.001s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:17:54,02-12-2025 11:17:54,0.000s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:17:54,02-12-2025 11:17:55,0.162s,PASSED
