Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 143.0.7499.147,,,21-12-2025 13:03:23,21-12-2025 13:03:28,5.167s,PASSED
title = getWindowTitle(),Chrome 143.0.7499.147,,,21-12-2025 13:03:28,21-12-2025 13:03:28,0.028s,PASSED
println(title),Chrome 143.0.7499.147,,,21-12-2025 13:03:28,21-12-2025 13:03:28,0.001s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 143.0.7499.147,,,21-12-2025 13:03:28,21-12-2025 13:03:28,0.001s,PASSED
closeBrowser(),Chrome 143.0.7499.147,,,21-12-2025 13:03:28,21-12-2025 13:03:29,0.281s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase10,Chrome 143.0.7499.147,,,21-12-2025 13:03:29,21-12-2025 13:03:39,10.796s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 143.0.7499.147,,,21-12-2025 13:03:29,21-12-2025 13:03:31,2.271s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 143.0.7499.147,,,21-12-2025 13:03:31,21-12-2025 13:03:33,1.776s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 143.0.7499.147,,,21-12-2025 13:03:33,21-12-2025 13:03:34,1.097s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 143.0.7499.147,,,21-12-2025 13:03:34,21-12-2025 13:03:39,5.206s,PASSED
title = getWindowTitle(),Chrome 143.0.7499.147,,,21-12-2025 13:03:39,21-12-2025 13:03:39,0.027s,PASSED
println(title),Chrome 143.0.7499.147,,,21-12-2025 13:03:39,21-12-2025 13:03:39,0.001s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 143.0.7499.147,,,21-12-2025 13:03:39,21-12-2025 13:03:39,0.001s,PASSED
closeBrowser(),Chrome 143.0.7499.147,,,21-12-2025 13:03:39,21-12-2025 13:03:39,0.381s,PASSED
