Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 143.0.7499.147,,,21-12-2025 13:22:45,21-12-2025 13:22:46,1.368s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 143.0.7499.147,,,21-12-2025 13:22:46,21-12-2025 13:22:47,0.896s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 143.0.7499.147,,,21-12-2025 13:22:47,21-12-2025 13:22:52,4.509s,PASSED
title = getWindowTitle(),Chrome 143.0.7499.147,,,21-12-2025 13:22:52,21-12-2025 13:22:52,0.029s,PASSED
println(title),Chrome 143.0.7499.147,,,21-12-2025 13:22:52,21-12-2025 13:22:52,0.002s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 143.0.7499.147,,,21-12-2025 13:22:52,21-12-2025 13:22:52,0.001s,PASSED
closeBrowser(),Chrome 143.0.7499.147,,,21-12-2025 13:22:52,21-12-2025 13:22:52,0.388s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase10,Chrome 143.0.7499.147,,,21-12-2025 13:22:52,21-12-2025 13:23:02,9.532s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 143.0.7499.147,,,21-12-2025 13:22:52,21-12-2025 13:22:54,2.000s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 143.0.7499.147,,,21-12-2025 13:22:54,21-12-2025 13:22:55,1.163s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 143.0.7499.147,,,21-12-2025 13:22:55,21-12-2025 13:22:56,0.900s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 143.0.7499.147,,,21-12-2025 13:22:56,21-12-2025 13:23:01,5.020s,PASSED
title = getWindowTitle(),Chrome 143.0.7499.147,,,21-12-2025 13:23:01,21-12-2025 13:23:01,0.033s,PASSED
println(title),Chrome 143.0.7499.147,,,21-12-2025 13:23:01,21-12-2025 13:23:01,0.003s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 143.0.7499.147,,,21-12-2025 13:23:01,21-12-2025 13:23:01,0.003s,PASSED
closeBrowser(),Chrome 143.0.7499.147,,,21-12-2025 13:23:01,21-12-2025 13:23:02,0.374s,PASSED
