Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:20:24,02-12-2025 11:20:24,0.003s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:20:24,02-12-2025 11:20:24,0.002s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:20:24,02-12-2025 11:20:25,0.558s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase23,Chrome 142.0.7444.176,,,02-12-2025 11:20:25,02-12-2025 11:20:33,8.514s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:20:25,02-12-2025 11:20:27,2.288s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:20:27,02-12-2025 11:20:28,1.222s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:20:28,02-12-2025 11:20:29,0.599s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:20:29,02-12-2025 11:20:33,3.878s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:20:33,02-12-2025 11:20:33,0.035s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:20:33,02-12-2025 11:20:33,0.003s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:20:33,02-12-2025 11:20:33,0.000s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:20:33,02-12-2025 11:20:33,0.444s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase25,Chrome 142.0.7444.176,,,02-12-2025 11:20:33,02-12-2025 11:20:42,8.531s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:20:33,02-12-2025 11:20:36,2.317s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:20:36,02-12-2025 11:20:37,1.111s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:20:37,02-12-2025 11:20:37,0.513s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:20:37,02-12-2025 11:20:41,4.104s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:20:41,02-12-2025 11:20:41,0.036s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:20:41,02-12-2025 11:20:41,0.004s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:20:41,02-12-2025 11:20:41,0.000s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:20:41,02-12-2025 11:20:42,0.376s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase24,Chrome 142.0.7444.176,,,02-12-2025 11:20:42,02-12-2025 11:20:50,8.120s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:20:42,02-12-2025 11:20:44,2.163s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:20:44,02-12-2025 11:20:45,1.101s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:20:45,02-12-2025 11:20:46,0.498s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:20:46,02-12-2025 11:20:50,3.892s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:20:50,02-12-2025 11:20:50,0.038s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:20:50,02-12-2025 11:20:50,0.000s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:20:50,02-12-2025 11:20:50,0.003s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:20:50,02-12-2025 11:20:50,0.382s,PASSED
