Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:25:32,02-12-2025 11:25:32,0.334s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:25:32,02-12-2025 11:25:36,3.659s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:25:36,02-12-2025 11:25:36,0.017s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:25:36,02-12-2025 11:25:36,0.001s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:25:36,02-12-2025 11:25:36,0.000s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:25:36,02-12-2025 11:25:36,0.135s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase48,Chrome 142.0.7444.176,,,02-12-2025 11:25:36,02-12-2025 11:25:42,5.951s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:25:36,02-12-2025 11:25:38,1.514s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:25:38,02-12-2025 11:25:38,0.833s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:25:38,02-12-2025 11:25:39,0.354s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:25:39,02-12-2025 11:25:42,3.040s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:25:42,02-12-2025 11:25:42,0.021s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:25:42,02-12-2025 11:25:42,0.002s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:25:42,02-12-2025 11:25:42,0.001s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:25:42,02-12-2025 11:25:42,0.174s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase49,Chrome 142.0.7444.176,,,02-12-2025 11:25:42,02-12-2025 11:25:48,6.039s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:25:42,02-12-2025 11:25:43,1.223s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:25:43,02-12-2025 11:25:44,0.842s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:25:44,02-12-2025 11:25:44,0.303s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:25:44,02-12-2025 11:25:48,3.458s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:25:48,02-12-2025 11:25:48,0.014s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:25:48,02-12-2025 11:25:48,0.001s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:25:48,02-12-2025 11:25:48,0.000s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:25:48,02-12-2025 11:25:48,0.189s,PASSED
,,,,,,,
Test Cases/HRIS/SignIn/testcase50,Chrome 142.0.7444.176,,,02-12-2025 11:25:48,02-12-2025 11:25:54,5.906s,PASSED
"openBrowser(""https://qahris.trilasoft.com/"")",Chrome 142.0.7444.176,,,02-12-2025 11:25:48,02-12-2025 11:25:49,1.278s,PASSED
"setText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_email""), username)",Chrome 142.0.7444.176,,,02-12-2025 11:25:49,02-12-2025 11:25:50,0.833s,PASSED
"setEncryptedText(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/input_Remember Me_password""), password)",Chrome 142.0.7444.176,,,02-12-2025 11:25:50,02-12-2025 11:25:50,0.335s,PASSED
"click(findTestObject(""Object Repository/HRIS/Page_Login  TrilaSoft/button_Remember Me_btn btn-primary""))",Chrome 142.0.7444.176,,,02-12-2025 11:25:50,02-12-2025 11:25:54,3.233s,PASSED
title = getWindowTitle(),Chrome 142.0.7444.176,,,02-12-2025 11:25:54,02-12-2025 11:25:54,0.011s,PASSED
println(title),Chrome 142.0.7444.176,,,02-12-2025 11:25:54,02-12-2025 11:25:54,0.000s,PASSED
"assert title == ""My Dashboard | TrilaSoft""",Chrome 142.0.7444.176,,,02-12-2025 11:25:54,02-12-2025 11:25:54,0.001s,PASSED
closeBrowser(),Chrome 142.0.7444.176,,,02-12-2025 11:25:54,02-12-2025 11:25:54,0.204s,PASSED
